price_date,fund_code,unit_price,investor_count,total_fund_value
2026-04-28,GJD,59.202569,3,385319859.64
2026-04-28,GJE,58.865979,2,136375579.48
2026-04-28,GJF,59.653318,2,227048222.58
2026-04-28,GJH,3.482475,25838,140013750146.68
2026-04-28,GJM,37.313512,69,428502100.59
2026-04-28,GJO,55.710956,1,544822453.51
2026-04-28,GKE,0.000000,0,0.01
2026-04-28,GKF,4.811791,795,45186802.30
2026-04-28,GKG,1.387728,1341,45942759.70
2026-04-28,GKH,3.975499,1891,5812819612.19
2026-04-28,GKK,61.033925,2,1868712730.09
2026-04-28,GKL,15.219203,4,856068094.03
2026-04-28,GKM,45.333274,14,122563947.59
2026-04-28,GKO,0.000000,0,0.01
2026-04-28,GKV,7.764480,3529,387517422.96
2026-04-28,GL1,1441.879037,997,1261713367.75
2026-04-28,GLC,4.265472,72,16481387.66
2026-04-28,GLG,8.315138,618,66334204.83
2026-04-28,GLM,0.517503,11,260858205.55
2026-04-28,GLP,63.127236,4,517770916.50
2026-04-28,GLS,0.152065,1393,554230251.47
2026-04-28,GLV,8.349328,28,87127632.13
2026-04-28,GMA,1.937280,1557,2513753134.39
2026-04-28,GMC,8.741221,24973,5131521147.70
2026-04-28,GMD,2.561925,120,3055112.97
2026-04-28,GME,26.719674,2,376992664.27
2026-04-28,GMI,1.531997,6215,537381839.99
2026-04-28,GMM,45.060390,27,419940076.73
2026-04-28,GMN,1.209288,32,78680401.07
2026-04-28,GMO,2.969675,4,2377079193.44
2026-04-28,GMP,57.996541,1,1515716400.61
2026-04-28,GMR,1.374734,5114,207685787.56
2026-04-28,GMV,0.000000,0,0.01
2026-04-28,GMZ,12.928445,2,351945728.04
2026-04-28,GNH,1.494492,198,7249196.16
2026-04-28,GNK,64.574848,1,442697521.02
2026-04-28,GNL,56.429020,4,1678559513.20
2026-04-28,GNP,1.307981,5254,1290961749.87
2026-04-28,GNS,1.543235,1453,75981837.49
2026-04-28,GNZ,1.448344,462,1716777.75
2026-04-28,GO1,4.308239,1073,146567685.37
2026-04-28,GO2,4.605539,580,33846022.63
2026-04-28,GO3,4.701135,597,47085136.42
2026-04-28,GO4,5.084248,957,64759909.49
2026-04-28,GO6,3.732971,4275,4968830221.68
2026-04-28,GO9,2.527301,1806,390269540.53
2026-04-28,GOF,47.862417,133,66089765.44
2026-04-28,GOH,16.087916,8960,675940194.84
2026-04-28,GOL,2.847045,13547,5313800752.78
2026-04-28,GOP,1.071925,409,750726941.49
2026-04-28,GP1,3.834262,1,175294290.37
2026-04-28,GP3,57.416399,299,380808066.56
2026-04-28,GPA,21.556958,5658,773961925.28
2026-04-28,GPB,11.119495,9852,1223151130.63
2026-04-28,GPC,67.029302,3961,7450792386.56
2026-04-28,GPF,8.286683,2866,852105706.93
2026-04-28,GPG,14.597541,2761,867671687.87
2026-04-28,GPH,43.299193,1,2538934.78
2026-04-28,GPI,16.900003,3031,748999445.04
2026-04-28,GPJ,53.901453,2,883590233.10
2026-04-28,GPL,49.435702,39243,99624893462.71
2026-04-28,GPM,58.022245,2,1209014051.46
2026-04-28,GPN,1.230121,2122,2127132102.89
2026-04-28,GPT,2.476555,2660,88939065.56
2026-04-28,GPU,19.750460,2717,402768775.86
2026-04-28,GPV,63.163618,1,545118445.64
2026-04-28,GPZ,1.738205,212,8856014802.42
2026-04-28,GRL,1.738956,349,1017436460.97
2026-04-28,GRO,50.332933,27139,186611655749.47
2026-04-28,GRT,1.580422,1444,75513526.77
2026-04-28,GSE,60.006222,106,1456908890.88
2026-04-28,GSG,66.493090,1,82271634.83
2026-04-28,GSL,3.047405,1,294815268.53
2026-04-28,GSO,13.513695,5,309523004.98
2026-04-28,GSP,0.548227,13954,2912119867.72
2026-04-28,GSR,53.072494,2,246424079.38
2026-04-28,GSU,0.000000,0,0.01
2026-04-28,GTA,1.620720,81497,28079651585.98
2026-04-28,GTF,13.641337,574,201597563.46
2026-04-28,GTH,1.335306,397,10261638.10
2026-04-28,GTK,6.350367,1,25588596310.09
2026-04-28,GTL,0.119371,322847,140544141937.61
2026-04-28,GTM,7.884676,14454,1201598699.19
2026-04-28,GTN,48.772334,2,1366236706.96
2026-04-28,GTY,5.796230,655,477755567.33
2026-04-28,GTZ,12.978380,70578,15949904139.85
2026-04-28,GUA,5.462515,1,1867419775.80
2026-04-28,GUB,2.275677,3477,2183786648.38
2026-04-28,GUC,1.293992,1,2801643656.25
2026-04-28,GUH,0.372132,27149,2677449216.18
2026-04-28,GUK,1.565812,3362,1303186370.49
2026-04-28,GUM,13.805142,58637,8097488143.34
2026-04-28,GUV,1.603527,2100,626905416.92
2026-04-28,GVA,4.175703,3452,96783815.48
2026-04-28,GVB,63.302825,3,3323375536.43
2026-04-28,GVC,60.029479,1,284495787.14
2026-04-28,GVD,19.882741,1,439706.81
2026-04-28,GVI,5.476802,5391,1409594326.16
2026-04-28,GVL,62.029597,3,488304058.11
2026-04-28,GVZ,68.681904,2,380041286.09
2026-04-28,GYC,3.680877,1,15108858787.33
2026-04-28,GYG,66.967458,4,498779049.10
2026-04-28,GYK,0.102024,281,73755940.56
2026-04-28,GYL,12.937847,7708,1012185552.91
2026-04-28,GYN,62.949141,1,1297606214.00
2026-04-28,GYR,58.752801,5,565207230.57
2026-04-28,GZB,6.654081,1,1264275440.10
2026-04-28,GZD,57.781315,3,50656763.42
2026-04-28,GZE,7.293581,5304,1902132214.87
2026-04-28,GZG,5.831169,1622,425159344.74
2026-04-28,GZH,5.088450,6439,430997255.69
2026-04-28,GZJ,8.247938,6082,1986650790.48
2026-04-28,GZL,5.228925,6208,346985774.89
2026-04-28,GZM,8.255485,321,120559258.03
2026-04-28,GZN,44.249026,1718,445195689.20
2026-04-28,GZO,65.757627,1,108152752.76
2026-04-28,GZP,7.058517,9804,4255747085.67
2026-04-28,GZR,11.822878,2194,1082343016.27
2026-04-28,GZU,63.173841,2,431455162.47
2026-04-28,GZV,7.973445,1378,95158454.31
2026-04-28,GZY,7.200594,2337,64472049.24
2026-04-28,GZZ,6.539842,1294,61120510.22
2026-04-28,HAE,52.173017,1069,2358784485.58
2026-04-28,HAG,57.716029,47,408949001.32
2026-04-28,HAM,3.145239,8996,1840754059.27
2026-04-28,HAR,1.056247,63,40302575.70
2026-04-28,HAT,1.799739,120,8835808.45
2026-04-28,HB1,46.966715,330,21203710636.12
2026-04-28,HB2,54.489079,188,10777285413.09
2026-04-28,HBF,51.465520,12743,7281826263.02
2026-04-28,HBJ,2.410438,1,241043.75
2026-04-28,HBN,4.066492,1128,528985509.71
2026-04-28,HBU,1.486429,2867,474838924.23
2026-04-28,HBV,16.079005,18,925329549.30
2026-04-28,HCV,1.017312,219,60663782.19
2026-04-28,HDA,2.835517,775,413926501.00
2026-04-28,HDE,54.348650,4390,7984640301.46
2026-04-28,HDH,9267.313504,18,34370019216.17
2026-04-28,HDJ,5.784671,11,14343704.98
2026-04-28,HDK,2.805437,151,12830490.74
2026-04-28,HDS,15.384664,13,1544903311.49
2026-04-28,HDV,61.987951,2209,4313211374.31
2026-04-28,HEH,2.914564,1867,732527896.68
2026-04-28,HFA,2.934660,2,4149112819.61
2026-04-28,HFI,1.654942,158,47145159.58
2026-04-28,HFR,1.510777,784,92583142.70
2026-04-28,HFV,59.401788,3371,8955023687.63
2026-04-28,HFY,1.165118,28,793270061.30
2026-04-28,HGC,49.380630,196,313031565.01
2026-04-28,HGH,1.786827,21,79309099.95
2026-04-28,HGJ,13.507929,11,6037085.13
2026-04-28,HGM,4.016688,2090,157990900.26
2026-04-28,HGR,1.184407,343,55164715.24
2026-04-28,HGT,88.622812,14,3630287631.59
2026-04-28,HGU,4.423833,2,2481852412.85
2026-04-28,HGV,5.350727,553,65178691.62
2026-04-28,HIA,1.382490,349,485965249.05
2026-04-28,HIF,0.639627,23,1111268.02
2026-04-28,HIH,1.429318,6309,364741467.48
2026-04-28,HII,3.091140,1,1018120059.67
2026-04-28,HIM,3.577958,299,416664160.92
2026-04-28,HIP,1.916310,859,1290420972.89
2026-04-28,HIS,3.479931,12,1417170.52
2026-04-28,HIZ,1.929524,1130,182722521.55
2026-04-28,HJA,28.832147,13,3345100286.83
2026-04-28,HJB,4.402167,1832,139638421.20
2026-04-28,HKG,1.411000,999,35289736.22
2026-04-28,HKH,8.506525,16035,1773672597.67
2026-04-28,HKJ,1.224342,2657,12758205081.08
2026-04-28,HKM,4.887955,1591,167146137.74
2026-04-28,HKP,5.558195,125,423536524.79
2026-04-28,HKR,3.991721,1845,1717794857.05
2026-04-28,HKV,524.964202,37364,3784693718.21
2026-04-28,HLA,2.302078,11,51388121.23
2026-04-28,HLL,0.337932,1037933,42594189032.81
2026-04-28,HLR,247.271971,14,5837924817.02
2026-04-28,HMC,7.585708,123,6909381.03
2026-04-28,HME,50.579775,8306,24944798742.77
2026-04-28,HMG,0.060821,4753,1866067893.61
2026-04-28,HMK,304.567654,112,293181392.04
2026-04-28,HML,45.929880,45,20181727.20
2026-04-28,HMS,0.103815,4516,436547437.46
2026-04-28,HMT,6.788157,22,567699418.50
2026-04-28,HMV,19.295983,13,15775369840.04
2026-04-28,HNC,1.388536,109,14591596.44
2026-04-28,HNS,46.633271,109,489573798.32
2026-04-28,HOA,0.220253,3357,1527643525.04
2026-04-28,HOY,0.329453,2618,1230209295.38
2026-04-28,HP3,54.123325,141,305242456.89
2026-04-28,HPC,11.961039,7,34546389274.40
2026-04-28,HPD,0.212726,1564,343617106.18
2026-04-28,HPF,36.846923,12,1589912311.75
2026-04-28,HPH,2.115020,10579,12811625086.67
2026-04-28,HPI,8.095737,14,278607357.96
2026-04-28,HPJ,3.721936,1,73020879.46
2026-04-28,HPL,2.614640,24,1185929120.54
2026-04-28,HPO,0.153128,3049,1296212691.70
2026-04-28,HPT,0.101014,10349,2485800050.55
2026-04-28,HPV,6.923243,341942,8208834297.44
2026-04-28,HPZ,592.661957,16,1198955.14
2026-04-28,HRZ,2.269883,8297,651889923.50
2026-04-28,HSA,1548.314339,2724,4167702991.96
2026-04-28,HSL,365.371636,24340,22570311805.46
2026-04-28,HSP,45.219175,1072,1944745808.27
2026-04-28,HST,0.920657,3904,456606489.35
2026-04-28,HTF,1.280441,534,7527075104.45
2026-04-28,HTJ,1.661486,152,8999808.64
2026-04-28,HTS,52.300825,1796,3158862958.63
2026-04-28,HTZ,15.453580,13,731300066.53
2026-04-28,HUI,86.642073,1,2044723111.81
2026-04-28,HUS,0.003640,12,2071072.39
2026-04-28,HVA,417.676414,17,115552268.41
2026-04-28,HVB,1.770088,13,2032796636.81
2026-04-28,HVC,25.779283,17,70318948.54
2026-04-28,HVI,1.266160,498,49725509.39
2026-04-28,HVK,5.077762,2129,1127157537.84
2026-04-28,HVL,20.450664,11,2871273.18
2026-04-28,HVN,5.406813,12,6136575.60
2026-04-28,HVS,1.592293,10936,2955765576.63
2026-04-28,HVT,4.158289,2108,782852481.20
2026-04-28,HVU,5.371115,906,21523788.88
2026-04-28,HVV,64.798810,1,3285680726.57
2026-04-28,HVZ,6.892577,2071,104773926.53
2026-04-28,HYK,10.232480,24,198045566.75
2026-04-28,HYP,9.097586,60,23208213.64
2026-04-28,HYU,1.595224,299,1017541491.23
2026-04-28,HYV,5.610015,7655,7156026912.02
2026-04-28,HYY,12.495528,1,6166389156.16
2026-04-28,HZV,5.774786,3,945878210.15
2026-04-28,IAC,4.224227,1,2929159217.59
2026-04-28,IAE,1.977137,520,242490825.94
2026-04-28,IAF,0.869521,11,55256200.18
2026-04-28,IAI,6.600932,1,75219799.17
2026-04-28,IAM,1.624708,3140,91663316.25
2026-04-28,IAR,72.828677,28,164199389.43
2026-04-28,IAS,2.180641,17,3529023263.48
2026-04-28,IAT,0.177474,8451,1625111447.92
2026-04-28,IAU,2.386513,299,38624450.63
2026-04-28,IAY,1.525317,221,49411618.69
2026-04-28,IBB,14.220486,8755,1122462375.92
2026-04-28,IBC,17.343966,5,371661999.21
2026-04-28,IBE,22.725699,12,752852300.74
2026-04-28,IBG,1.454658,11,485483416.37
2026-04-28,IBJ,60.742009,23,737917797.44
2026-04-28,IBK,0.121243,122422,210848949.68
2026-04-28,IBM,3.564936,17,245854351.93
2026-04-28,IBP,64.438772,4,4310474894.92
2026-04-28,IBR,0.266272,71,1551554106.01
2026-04-28,ICA,0.561071,3445,725455839.67
2026-04-28,ICC,1.270951,288,30627869.95
2026-04-28,ICD,121.516108,212,41338686.22
2026-04-28,ICE,113.291856,5562,2030350934.28
2026-04-28,ICF,187.130955,552,19946662.77
2026-04-28,ICG,65.618969,1,1167430357.47
2026-04-28,ICH,2.018963,1541,166971076.26
2026-04-28,ICN,3.745665,15,163865251.96
2026-04-28,ICS,47.765268,67,43064066.71
2026-04-28,ICV,5.524381,50,6723105.36
2026-04-28,ICZ,8.194114,22222,974734255.46
2026-04-28,IDD,0.150703,25,31554234.35
2026-04-28,IDF,71.805249,4577,13391459124.22
2026-04-28,IDH,12.608450,22483,1067324225.78
2026-04-28,IDI,1.476160,367,20002130.84
2026-04-28,IDL,5.337712,3686,3071210454.94
2026-04-28,IDO,54.988317,14989,74584126857.68
2026-04-28,IDP,1.957584,29,193640857.34
2026-04-28,IDV,66.184835,2,519987511.99
2026-04-28,IDY,0.214874,3127,621070356.28
2026-04-28,IED,0.997118,944,20597784.36
2026-04-28,IEN,1.285606,135,52606951.81
2026-04-28,IEV,4.852445,3144,57135331.64
2026-04-28,IEZ,6.169086,3,124029002.14
2026-04-28,IFD,56.147346,9,1122946927.55
2026-04-28,IFN,9.634556,482,6209664.19
2026-04-28,IFV,4.147444,211,15631985.45
2026-04-28,IFY,6.810889,1,136217789.17
2026-04-28,IGF,63.269410,2,1337022209.42
2026-04-28,IGL,512.967377,17780,4862719396.10
2026-04-28,IGM,61.809501,3,1180536559.45
2026-04-28,IGZ,10.578487,3,2127741535.33
2026-04-28,IHA,3.215063,393,9609119.27
2026-04-28,IHC,6.727714,337,270984403.66
2026-04-28,IHK,17.326316,33285,2036271998.18
2026-04-28,IHP,1.736452,338,192511421.31
2026-04-28,IHT,3.798665,3720,87801197.51
2026-04-28,IHV,1.918770,32,335080544.42
2026-04-28,IHY,7.277164,1,147030805.23
2026-04-28,IHZ,1.053392,57,1598317.53
2026-04-28,IIA,6.609747,11,2530417421.12
2026-04-28,IIC,3.283773,12,187323463.22
2026-04-28,IIE,8.685653,5330,1170602383.96
2026-04-28,IIF,1.313925,14,437554091.89
2026-04-28,IIH,33.325892,24514,2321532559.42
2026-04-28,IIN,1.236440,85,2365935144.32
2026-04-28,IIP,0.325711,16,39236703.49
2026-04-28,IIS,92.437018,202,3434618502.83
2026-04-28,IJA,13.301667,1350,214860347.43
2026-04-28,IJB,5.870277,7356,196197358.26
2026-04-28,IJC,14.360641,23551,2465140818.10
2026-04-28,IJE,63.459454,4,33993389.29
2026-04-28,IJF,9.851827,2,904217740.32
2026-04-28,IJH,6.685146,471,51578126.40
2026-04-28,IJI,9.820076,26,68025037.84
2026-04-28,IJK,59.675136,3,273971535.39
2026-04-28,IJL,50.687316,12,335407651.64
2026-04-28,IJP,7.949449,13031,571810056.45
2026-04-28,IJT,6.496584,1496,425549530.67
2026-04-28,IJV,4.983747,3116,3198825011.64
2026-04-28,IJZ,10.641588,11519,508474402.01
2026-04-28,IK2,44.731641,96,200375656.36
2026-04-28,IKL,8.711369,5393,202862774.39
2026-04-28,IKP,8.809118,13169,977602106.17
2026-04-28,IKV,1.362347,1099,218796128.48
2026-04-28,ILC,47.564672,223,1330758968.06
2026-04-28,ILE,4.576638,1,10188389256.57
2026-04-28,ILH,3.533233,11003,123204284547.94
2026-04-28,ILI,5.174082,16,453148270.59
2026-04-28,ILM,7.086969,13,308640653.60
2026-04-28,ILP,58.133895,6,2909171975.74
2026-04-28,ILU,1.072948,1,1700154200.04
2026-04-28,ILZ,7.583825,7337,1053161798.17
2026-04-28,IMB,1.236785,231,32503488.05
2026-04-28,IMF,5.306791,19,359640088.98
2026-04-28,IMG,46.453498,144,927353417.10
2026-04-28,IMH,6.248299,1,2204445253.53
2026-04-28,IML,1.696673,6455,1105580978.87
2026-04-28,IMO,5.293879,2,4546372101.94
2026-04-28,IMS,14.595115,4,542552235.71
2026-04-28,IMT,66.414077,4,671278884.93
2026-04-28,IMY,69.318452,6,1488201097.21
2026-04-28,IMZ,69.055996,4,286412990.47
2026-04-28,INH,13.839771,503,358794051.35
2026-04-28,INV,42.606944,1,1815691802.83
2026-04-28,INZ,3.054687,14,6110482.34
2026-04-28,IOG,14.947072,23317,16955810931.47
2026-04-28,IOH,48.882028,30,125168253.80
2026-04-28,IOJ,48.204289,40,172877691.96
2026-04-28,IOL,62.239933,1,890355433.22
2026-04-28,IOM,3.977827,15,599858911.11
2026-04-28,ION,2.643815,15,168836143.26
2026-04-28,IOO,4.075653,6513,29146748621.75
2026-04-28,IOP,5.586263,7367,7109949275.44
2026-04-28,IOT,54.631314,6,245979675.63
2026-04-28,IOV,53.519056,1,530236246.77
2026-04-28,IPA,0.784324,16,748996466.12
2026-04-28,IPB,0.851157,17355,1255323381.72
2026-04-28,IPC,23.489455,1,13506436.79
2026-04-28,IPE,9.192648,3,3829802289.57
2026-04-28,IPF,0.113441,22,142425036.29
2026-04-28,IPG,9.059902,1947,351344426.34
2026-04-28,IPJ,19.147099,18120,1270232072.62
2026-04-28,IPK,49.672588,1,2970322934.59
2026-04-28,IPO,44.432968,1,534371263.54
2026-04-28,IPP,0.167787,187,6455425191.32
2026-04-28,IPR,31.661734,1,19471966.50
2026-04-28,IPU,44.837253,1,5230876278.03
2026-04-28,IPV,73.036745,12330,1975509119.48
2026-04-28,IRB,1.161890,884,870526169.18
2026-04-28,IRE,44.821340,65,113276434.85
2026-04-28,IRF,6.354431,1615,352107361.90
2026-04-28,IRL,16.399997,15,248717400.99
2026-04-28,IRO,1.830525,46,21791056.68
2026-04-28,IRT,6.769901,1493,115413936.00
2026-04-28,IRV,6.270993,40,279812728.65
2026-04-28,IRY,3.524789,2416,2111360538.10
2026-04-28,ISR,18.189915,8,943194941.11
2026-04-28,ISS,0.274772,7,213144119.73
2026-04-28,IST,0.171847,3209,2052622383.03
2026-04-28,ITA,67.692106,1,759595666.08
2026-04-28,ITC,1.257723,350,24875842.06
2026-04-28,ITD,63.366168,1,2344565468.70
2026-04-28,ITJ,10.338872,11,408925728.21
2026-04-28,ITL,3.995645,1,4100602658.17
2026-04-28,ITP,11.182936,10659,932655266.77
2026-04-28,ITR,3.931304,1,1031448568.47
2026-04-28,ITV,45.151053,25,164673747.51
2026-04-28,ITZ,56.177262,3,1746238007.87
2026-04-28,IUA,63.579337,57,434279997.45
2026-04-28,IUB,66.652427,3,320912105.37
2026-04-28,IUC,1.930809,1,937125393.06
2026-04-28,IUF,63.768911,8276,22599634971.28
2026-04-28,IUH,5.368283,659,8911423.53
2026-04-28,IUM,62.515280,1,379815211.89
2026-04-28,IUN,71.032977,4,278585370.17
2026-04-28,IUV,62.769471,7057,23379439516.39
2026-04-28,IUZ,4.211880,1133,1225521086.47
2026-04-28,IV2,18.531227,14,1134833604.84
2026-04-28,IV6,60.481377,1,1513128526.63
2026-04-28,IV7,4.496859,1,491527764.76
2026-04-28,IV8,2.067915,130,29518912.86
2026-04-28,IVA,2.539388,3,126969403.56
2026-04-28,IVF,6.338245,1346,179856169.41
2026-04-28,IVS,5.416601,30,449864047.33
2026-04-28,IVY,5.316158,14916,813257489.53
2026-04-28,IYB,5.753006,517,99740148.52
2026-04-28,IYP,3.043661,2,2333371209.01
2026-04-28,IYR,0.130669,32,217164410.78
2026-04-28,IYS,1.296430,16,5666739325.46
2026-04-28,IYV,1.141142,74,216735192.23
2026-04-28,IZA,2.010422,1,500323046.20
2026-04-28,IZB,9.030759,30,54094953.46
2026-04-28,IZE,60.529582,1,252620997.75
2026-04-28,IZL,48.709620,21,89152882.40
2026-04-28,IZS,8.393234,13,54807816.54
2026-04-28,IZV,9.182621,2,100546536.25
2026-04-28,IZY,45.051908,32,50744261.75
2026-04-28,JET,2.172987,19945,854077926.38
2026-04-28,JOT,54.252121,1,1069288093.17
2026-04-28,JUP,0.503427,56,53754592.52
2026-04-28,KAC,3.468969,2065,16832427708.01
2026-04-28,KAN,6885.126094,36,5025522387.51
2026-04-28,KAV,54.586069,5911,19427776721.67
2026-04-28,KBJ,4.116464,119,770471109.88
2026-04-28,KBP,1.594737,6,376871859.43
2026-04-28,KBZ,48.599409,1,150390482.79
2026-04-28,KCL,1.680869,202,15641332.77
2026-04-28,KCV,4.716592,11707,2149815228.33
2026-04-28,KDE,1.565244,2045,596111497.68
2026-04-28,KDI,53.136622,10,353576075.61
2026-04-28,KDK,14.476366,1,45568516.65
2026-04-28,KDL,49.075672,7282,25587342105.96
2026-04-28,KDO,53.373055,423,1676385579.37
2026-04-28,KDS,50.738288,1370,32791117217.29
2026-04-28,KDT,50.617113,1132,3216087361.21
2026-04-28,KDV,45.259811,165,11577258680.97
2026-04-28,KDZ,45.868364,820,5340857047.71
2026-04-28,KEI,1.723476,1,309567833.13
2026-04-28,KEO,1.608692,1,63450686.41
2026-04-28,KEU,50.181181,34,3979349320.18
2026-04-28,KFZ,3.958694,1,327019499.72
2026-04-28,KGM,3.191939,30899,3725616045.52
2026-04-28,KH1,1.279879,833,88137836.41
2026-04-28,KHA,3.364474,19211,1805161317.29
2026-04-28,KHB,1.514296,216,17720035.43
2026-04-28,KHC,2.129455,1640,117750590.71
2026-04-28,KHD,1.312303,14,658438383.17
2026-04-28,KHF,0.150173,13,1125441.67
2026-04-28,KHJ,1.207177,538,17329581.04
2026-04-28,KHP,1.019429,193,6549373789.81
2026-04-28,KHT,2.794769,355,21344411.01
2026-04-28,KHU,35.491764,1,3390102.34
2026-04-28,KIA,4.452594,425,9351551.61
2026-04-28,KIB,3.933983,1004,11343723.41
2026-04-28,KIE,4.074835,915,195382316.05
2026-04-28,KIH,1.377577,34,53467922.72
2026-04-28,KIK,1.368795,1179,168431564.51
2026-04-28,KIS,0.208697,838,92974530.34
2026-04-28,KJK,0.002113,1,45220053.19
2026-04-28,KKB,59.789673,1,14650921.38
2026-04-28,KKC,54.391688,61,167233825.16
2026-04-28,KKE,48.356046,2,83500253.72
2026-04-28,KKH,6.385716,5515,540226409.90
2026-04-28,KKL,2.167730,1255,2743159787.75
2026-04-28,KKO,45.752608,262,2131996324.18
2026-04-28,KKP,46.330368,319,3764061919.77
2026-04-28,KKT,2.760547,35,1937641978.10
2026-04-28,KLH,2.659871,2383,127769183.05
2026-04-28,KLI,1.158228,96,481336858.73
2026-04-28,KLL,54.406561,1,10683816.35
2026-04-28,KLM,62.272335,1,926430253.31
2026-04-28,KLS,41.085516,2,1009388.95
2026-04-28,KLU,4.289134,87363,64610249107.69
2026-04-28,KMA,158.655020,1,11870251.30
2026-04-28,KME,1.482887,1070,180944031.17
2026-04-28,KMF,3.478646,2691,2186111421.86
2026-04-28,KMN,0.991729,4942,742854076.16
2026-04-28,KMT,3.663530,1,90801937.21
2026-04-28,KNC,62.776197,16,345322253.17
2026-04-28,KNI,1.222996,396,12458995842.76
2026-04-28,KNJ,1.906217,12786,904806724.66
2026-04-28,KNN,1.325027,18,568927832.51
2026-04-28,KNP,76.518412,2,223077186.27
2026-04-28,KNS,3.953923,1,4456828419.61
2026-04-28,KNT,56.281971,4,160826857.84
2026-04-28,KNV,66.685599,5,299441011.21
2026-04-28,KNZ,66.250807,1,976325619.97
2026-04-28,KO4,52.921016,880,4460712458.31
2026-04-28,KOB,1.251522,16,422007876.17
2026-04-28,KOP,7.432692,14,15244450.49
2026-04-28,KOT,1.432054,4654,199487930.79
2026-04-28,KOZ,60.252496,4,67388621.12
2026-04-28,KP3,50.914778,15,14624913.63
2026-04-28,KPA,1.528365,11903,341233696.61
2026-04-28,KPB,6.368972,1,5104272.36
2026-04-28,KPC,19.687869,20606,3570590739.86
2026-04-28,KPD,46.189623,580,249893895.62
2026-04-28,KPF,1.554948,193,93592612.93
2026-04-28,KPH,1.356014,13265,676643447.25
2026-04-28,KPI,1.304480,3743,3236431108.77
2026-04-28,KPK,9.393961,1,434495818.84
2026-04-28,KPP,2.795118,759,687653062.37
2026-04-28,KPR,1.659872,1189,50503029361.39
2026-04-28,KPU,3.793783,6098,569873217.80
2026-04-28,KRC,0.132775,154,28514515.42
2026-04-28,KRF,19.452106,723,128054904.01
2026-04-28,KRH,1.388261,42,1809085368.60
2026-04-28,KRO,45.202500,60,289278009.10
2026-04-28,KRR,1.114072,587,22396451.67
2026-04-28,KRS,0.487056,1400,1637386034.65
2026-04-28,KRT,69.357672,172,789307991.50
2026-04-28,KRV,45.123373,1048,5351180835.47
2026-04-28,KSA,3.609809,2748,12083257230.44
2026-04-28,KSC,46.104976,1,45309895.79
2026-04-28,KSK,2.587943,632,6002662115.16
2026-04-28,KSL,53.539310,120,263751129.57
2026-04-28,KSM,48.019932,756,15324170048.84
2026-04-28,KSP,60.995573,278,1141227164.38
2026-04-28,KSR,4.761584,3766,171749821.52
2026-04-28,KST,1.986082,557,12358916.70
2026-04-28,KSV,5.118160,11188,30983282739.79
2026-04-28,KSY,9.737523,83,3110941166.38
2026-04-28,KTE,41.649835,1,100542951.15
2026-04-28,KTI,1.936797,540,228662190.17
2026-04-28,KTJ,2.160147,12531,761116992.71
2026-04-28,KTM,20.141836,5830,709817106.07
2026-04-28,KTN,7.412955,3918,477060050.22
2026-04-28,KTR,9.464886,717,22004060447.66
2026-04-28,KTS,13.715557,699,102649380.72
2026-04-28,KTT,65.743642,1417,5398001784.97
2026-04-28,KTU,26.808351,1,704686569.31
2026-04-28,KTV,6.869770,45308,26607277853.09
2026-04-28,KU3,1.019602,836,57628377.80
2026-04-28,KUA,1.405488,2214,159483997.37
2026-04-28,KUB,0.695234,4118,328257376.89
2026-04-28,KUD,1.536130,1020,74306792.44
2026-04-28,KUP,46.627016,132,1637567327.81
2026-04-28,KUT,12.579173,46268,9623612411.36
2026-04-28,KVA,1.565231,1,574550822.79
2026-04-28,KVK,1.149980,150,489070642.10
2026-04-28,KVR,1.146180,43,146172723.38
2026-04-28,KVS,3.352088,2375,18463256013.49
2026-04-28,KVT,1.394539,2994,127530405.22
2026-04-28,KYA,1.264354,1936,82013791.76
2026-04-28,KYR,0.805991,11,513371154.02
2026-04-28,KYS,49.939578,4,10232619.49
2026-04-28,KZL,28.393985,69005,86405380390.50
2026-04-28,KZO,2.007702,3,1040098300.26
2026-04-28,KZU,2.398702,6500,502996639.98
2026-04-28,LAI,1.823082,11,94242.42
2026-04-28,LET,52.122047,2,706897443.81
2026-04-28,LFD,8.319742,1,2368029612.99
2026-04-28,LGK,1.267656,1,1478140829.84
2026-04-28,LGO,6.126558,12,334655359.68
2026-04-28,LHM,77.088300,4,726668309.68
2026-04-28,LHP,53.430356,103,92866392.68
2026-04-28,LKT,1.670286,304,153570963.73
2026-04-28,LLA,1.365772,1028,53769538.42
2026-04-28,LPH,1.267241,867,666860123.76
2026-04-28,LRT,3.270140,11,757630034.55
2026-04-28,LTC,1.448869,394,170048323.96
2026-04-28,LTS,3.643821,14,1613120135.24
2026-04-28,LZV,10.069008,2,114515583.49
2026-04-28,MAC,0.774832,38720,4886752389.85
2026-04-28,MAD,1.032014,401,23969825.20
2026-04-28,MAS,13.042580,89,905947615.27
2026-04-28,MAV,55.411905,1,875431359.88
2026-04-28,MBL,0.255791,224,21302859.35
2026-04-28,MBR,1.506140,225,123035165.38
2026-04-28,MCU,1.242514,153,24847569.56
2026-04-28,MD1,1.986736,627,66459916.64
2026-04-28,MD2,1.890638,734,172957389.44
2026-04-28,MDF,1.281747,1391,797664665.96
2026-04-28,MET,5.474931,6907,724517547.11
2026-04-28,MGB,1.391301,563,72464629.22
2026-04-28,MGD,0.865792,1,581899499.24
