price_date,fund_code,unit_price,investor_count,total_fund_value
2026-04-27,AZV,25.000719,4,4206291127.58
2026-04-27,AZZ,58.923455,7,26957951727.90
2026-04-27,BA1,1.387741,25,278432021.64
2026-04-27,BAC,7.498648,11,5659218140.88
2026-04-27,BAG,0.900802,63,49123832.07
2026-04-27,BAL,46.443953,1,1020572899.25
2026-04-27,BAO,3.287962,4,151313278.11
2026-04-27,BAS,50.170343,1,1435412860.39
2026-04-27,BBF,3.194246,1121,178752574.94
2026-04-27,BBI,1.617960,11,1100093.08
2026-04-27,BBN,0.666517,13,1533364512.54
2026-04-27,BBO,2.409253,12,798398602.56
2026-04-27,BBP,2.047094,798,35970051.00
2026-04-27,BBS,1.389970,777,1096552804.90
2026-04-27,BCC,63.796386,2,2566103908.97
2026-04-27,BCK,1.805835,1830,109878897.89
2026-04-27,BCO,1.708641,458,47759171.68
2026-04-27,BDA,53.081797,439,1115280395.44
2026-04-27,BDC,9.068814,40,396910781.17
2026-04-27,BDI,0.573319,74,467482148.38
2026-04-27,BDO,2.791869,11,4685590333.11
2026-04-27,BDS,2.429315,12420,531714498.45
2026-04-27,BDY,1.586534,2466,100817457.37
2026-04-27,BFE,1.749899,63,9206172.82
2026-04-27,BFO,49.850201,1,3511932029.95
2026-04-27,BFS,1.030401,48,6169094.38
2026-04-27,BFT,1.201676,588,235053538.14
2026-04-27,BGH,2.108766,1,991181907.32
2026-04-27,BGP,5.771942,31039,62383380987.60
2026-04-27,BHA,1.561861,891,102853611.22
2026-04-27,BHE,1.926185,81,40735187.56
2026-04-27,BHF,2.995652,2558,361675155.46
2026-04-27,BHH,0.588147,74,1043953885.98
2026-04-27,BHI,2.077677,361,657559035.27
2026-04-27,BHL,1.212501,779,60021558.02
2026-04-27,BHO,1.118561,1,1041732329.50
2026-04-27,BI5,2.240584,11,201755132.95
2026-04-27,BIA,0.238560,12,610759.43
2026-04-27,BID,3.396315,2261,296458174.54
2026-04-27,BIG,1.378357,3781,577187242.28
2026-04-27,BIH,7.510265,409,749066678.55
2026-04-27,BIK,1.472827,14,3421404301.87
2026-04-27,BIO,2.482098,12068,1116685633.76
2026-04-27,BIP,1.443825,195,3598322631.78
2026-04-27,BIS,1.627084,74,807638738.02
2026-04-27,BIY,1.268838,331,79352187.01
2026-04-27,BJD,49.476226,70,1594977532.18
2026-04-27,BKO,1.132336,1,3054370981.33
2026-04-27,BKY,45.944759,569,2064484727.23
2026-04-27,BLA,7.460045,15,6970965544.41
2026-04-27,BLD,1.475006,745,470152838.25
2026-04-27,BLT,1.757679,3081,384208381.15
2026-04-27,BMU,1.212639,12,1008958027.90
2026-04-27,BNC,1.993511,256,713581229.99
2026-04-27,BNH,1.304956,202,134629547.52
2026-04-27,BOH,0.950105,11,238067506.18
2026-04-27,BOL,1.558157,263,46802854.98
2026-04-27,BON,1.246251,337,27419958.78
2026-04-27,BOP,45.854027,9,1123617492.22
2026-04-27,BOS,1.451674,1393,2427571615.84
2026-04-27,BP5,1.548484,15,413188352.43
2026-04-27,BPD,49.500995,11,136049970.12
2026-04-27,BPZ,1.384086,425,502316225.50
2026-04-27,BRB,1.447357,11,955025674.53
2026-04-27,BRC,1.210140,38,126646628.14
2026-04-27,BRF,1.473714,1103,108655547.28
2026-04-27,BRG,4.523494,1617,1792197118.10
2026-04-27,BRH,5.629980,15,4539006883.29
2026-04-27,BRR,1.466448,275,381519026.07
2026-04-27,BRT,1.324270,490,37664439.23
2026-04-27,BRZ,50.961074,5,1595979963.00
2026-04-27,BS1,1.147234,135,7225317.84
2026-04-27,BSA,0.421912,1,860499996.86
2026-04-27,BSD,1.106424,100,274235831.06
2026-04-27,BSE,0.797958,66,558339170.06
2026-04-27,BSF,1.349869,1,7631489665.48
2026-04-27,BSH,1.085673,163,8653170.07
2026-04-27,BSM,1.458656,2012,1474449770.51
2026-04-27,BSN,1.465244,14,41434020.61
2026-04-27,BST,10.094886,699,60403656.07
2026-04-27,BTE,4.047776,950,212426552.19
2026-04-27,BTJ,1.243574,80,28266141.36
2026-04-27,BTK,1.323867,365,122294228.50
2026-04-27,BTP,0.510836,15,50613313.03
2026-04-27,BTY,54.714052,3,773547262.92
2026-04-27,BTZ,1.264281,207,8312188.05
2026-04-27,BUB,1.035217,41,3487984.86
2026-04-27,BUC,0.966811,23,236985097.94
2026-04-27,BUP,3.743752,1,12559452194.84
2026-04-27,BUT,1.720270,4,204294616.76
2026-04-27,BUV,1.372237,475,64967323.50
2026-04-27,BUY,1.816089,18286,410342310.40
2026-04-27,BV1,1.526407,802,146774653.11
2026-04-27,BVB,4.056266,1,4360498337.27
2026-04-27,BVC,3.852234,1,6245788912.48
2026-04-27,BVD,1.200891,345,218724213.99
2026-04-27,BVF,1.243889,546,1030747423.38
2026-04-27,BVH,1.814727,14,116989673.81
2026-04-27,BVI,3.001593,31,318423822.34
2026-04-27,BVK,1.026796,38,22752936.47
2026-04-27,BVM,1.274239,163,11102972.52
2026-04-27,BVT,5.059604,10,19046864.26
2026-04-27,BVV,2.853233,519,105062764.87
2026-04-27,BVZ,3.967758,755,2532741357.71
2026-04-27,BYZ,2.326140,42,191101325.00
2026-04-27,CAH,1.348668,371,55096343.49
2026-04-27,CBD,2.775891,15,264796436.14
2026-04-27,CBN,48.652108,6,625571622.56
2026-04-27,CBO,304.893354,3,2205980860.88
2026-04-27,CEY,61.879098,3,205094247.21
2026-04-27,CFO,2.222120,503,2854807507.75
2026-04-27,CGD,54.095903,2,598816441.89
2026-04-27,CHY,0.613321,42,175085824.05
2026-04-27,CIN,1.596025,537,38003892.13
2026-04-27,CJD,47.701317,29,48006986.63
2026-04-27,CJF,60.910983,3,1848309904.72
2026-04-27,CJG,61.220244,1,1854589799.29
2026-04-27,CJH,58.115383,1812,3200030441.03
2026-04-27,CKF,1.838762,1699,529190031.41
2026-04-27,CKL,1.406275,835,370443572.58
2026-04-27,CKS,56.901373,2442,5957220272.71
2026-04-27,COT,55.626512,197,512958766.80
2026-04-27,CPT,3.339959,8707,519253848.84
2026-04-27,CPU,3.137994,12694,974071652.74
2026-04-27,CRL,45.478871,3,977795731.07
2026-04-27,CSD,59.986113,1,625100226.10
2026-04-27,CSH,3.526684,55,5245741282.47
2026-04-27,CTF,8.679692,1,324373617.16
2026-04-27,CTG,7.101460,1,15383920.32
2026-04-27,CTM,5.958255,1,15386432.11
2026-04-27,CTP,58.026637,1,525249575.07
2026-04-27,CTV,10.130319,4,191876059.77
2026-04-27,CVA,3.699303,1,8548984469.12
2026-04-27,CVB,3.805727,5,1800549986.39
2026-04-27,CVC,2.591848,2,650879824.39
2026-04-27,CVD,59.342439,2,1013841352.30
2026-04-27,CVE,2.459959,1,270650293.06
2026-04-27,CVF,4.191476,1,866726381.34
2026-04-27,CVK,4.661188,2083,625782634.11
2026-04-27,CVL,1.221851,100,28192749.23
2026-04-27,CYD,54.221296,381,1289636656.73
2026-04-27,DA1,46.145117,47,30991429.89
2026-04-27,DAC,67.714734,1,521049983.95
2026-04-27,DAE,3.567229,1,1792856048.92
2026-04-27,DAH,3.745069,2916,769333038.39
2026-04-27,DAI,89.361806,4,342302272.86
2026-04-27,DAL,66.473759,1,576670631.88
2026-04-27,DAS,51.079463,26772,132421650279.46
2026-04-27,DAT,90.523656,6,405344289.98
2026-04-27,DAV,54.390460,136,1031601820.59
2026-04-27,DAZ,12.176858,4,322134511.15
2026-04-27,DB2,1.851314,18,212935914.30
2026-04-27,DBA,0.748208,27497,11450950711.37
2026-04-27,DBB,0.102601,1974,331508615.87
2026-04-27,DBG,0.575459,3,2367398560.94
2026-04-27,DBH,0.353374,9206,1007547148.72
2026-04-27,DBK,0.107421,85960,675277026.98
2026-04-27,DBP,0.458156,1109,159491504.73
2026-04-27,DBZ,0.124590,3050,770728585.29
2026-04-27,DCB,4.205208,22540,133514442237.35
2026-04-27,DCD,62.060658,1,266570011.44
2026-04-27,DCE,67.942317,3,1182155490.50
2026-04-27,DCN,1.274091,1099,149639646.01
2026-04-27,DCP,69.742831,3,248597065.56
2026-04-27,DDA,13.624549,1234,251395336.31
2026-04-27,DDC,10.596717,11,3554781314.16
2026-04-27,DDE,71.053247,1,391863845.67
2026-04-27,DDF,11.030683,627,279340942.46
2026-04-27,DDP,68.807345,1,71975372.38
2026-04-27,DEF,2.556018,96,68551732.10
2026-04-27,DEI,0.034819,13,4136031.04
2026-04-27,DFC,3.106155,1685,128712547.13
2026-04-27,DFD,2.575347,536,163146780.30
2026-04-27,DFI,3.739727,39921,18194630841.90
2026-04-27,DFO,3.452075,2,1021005042.93
2026-04-27,DGF,1.282670,222,26526868.56
2026-04-27,DGH,9.484394,233,1158185080.15
2026-04-27,DHI,5.400749,46,811307899.29
2026-04-27,DHJ,6.983110,3023,224830824.99
2026-04-27,DHM,5.116221,1292,29887540.94
2026-04-27,DHP,3.924432,1,7407337.63
2026-04-27,DHS,333.497006,1,4403940682.56
2026-04-27,DHT,1.053207,556,73394507.88
2026-04-27,DHV,2.181817,11,317454116.08
2026-04-27,DID,1.371549,186,36747350.35
2026-04-27,DIH,1.742112,11,130758744.48
2026-04-27,DIM,48.865099,1,111779303.89
2026-04-27,DIP,1.389636,1259,50804680770.64
2026-04-27,DK1,1.320314,67,4216285184.84
2026-04-27,DK8,45.125621,313,1747007644.69
2026-04-27,DKA,45.072205,239,2297728311.26
2026-04-27,DKC,0.667198,13,209170.73
2026-04-27,DKH,3.574635,1534,210098924.07
2026-04-27,DKL,47.159887,109,418791347.16
2026-04-27,DKP,44.992030,644,3952999795.04
2026-04-27,DKR,0.733884,560,56524917.26
2026-04-27,DKS,67.293408,2,215872543.10
2026-04-27,DKY,44.961702,231,2554565506.25
2026-04-27,DL2,2.191918,724,9847011659.93
2026-04-27,DLD,7.261912,625,79719349.05
2026-04-27,DLG,1.168428,45,4633223.70
2026-04-27,DLN,1.900547,12,30449603.21
2026-04-27,DLY,5.376933,314158,72471055484.87
2026-04-27,DLZ,1.319305,13,162831.31
2026-04-27,DMG,7.437877,16586,3696947169.13
2026-04-27,DMR,53.975537,1,16002080666.70
2026-04-27,DMV,65.513071,2,314879798.20
2026-04-27,DMZ,59.666529,5,595215157.99
2026-04-27,DNA,8.963250,5,1783896928.13
2026-04-27,DNF,1.184774,100,23682483.20
2026-04-27,DNH,1.168739,78,19052171.89
2026-04-27,DNK,1.700314,212,16337449.43
2026-04-27,DNL,51.745811,1,206191842.01
2026-04-27,DNM,48.343849,1213,1695763364.49
2026-04-27,DNP,1.268745,269,1410586986.89
2026-04-27,DNU,44.785429,16,36823251.36
2026-04-27,DOC,44.928798,178,4600660010.68
2026-04-27,DOD,63.974945,24,15444596081.73
2026-04-27,DOH,2.079902,5505,984850983.12
2026-04-27,DOL,48.889185,385,3573237228.31
2026-04-27,DOR,66.251932,1,477194446.01
2026-04-27,DOS,65.244422,2,3075056145.48
2026-04-27,DOV,56.786519,17787,71033565072.23
2026-04-27,DP1,17.777323,7,5059014431.62
2026-04-27,DP2,62.483822,11,337268802.36
2026-04-27,DP3,64.970535,4,264677093.49
2026-04-27,DP4,68.012048,3,510055745.50
2026-04-27,DP5,76.757345,1,1662324159.67
2026-04-27,DP6,44.912202,215,1813164479.54
2026-04-27,DP7,56.744091,3,510797938.64
2026-04-27,DP8,45.240499,50,376087841.90
2026-04-27,DP9,44.977067,155,5684608544.18
2026-04-27,DPB,22.759895,3854,20763798433.62
2026-04-27,DPC,92.228803,1,317670582.04
2026-04-27,DPE,21.061264,1,1378600372.14
2026-04-27,DPG,93.449524,2,535857605.46
2026-04-27,DPI,7.926851,110,263284448.85
2026-04-27,DPK,7.702853,1315,828649526.56
2026-04-27,DPL,95.659371,1,2472946273.63
2026-04-27,DPN,56.285656,1,2208649.16
2026-04-27,DPP,156.434940,2,211176531.38
2026-04-27,DPT,17.359594,5505,342224077.00
2026-04-27,DPZ,76.416397,1,115207041.75
2026-04-27,DRA,1.204790,16,48838312.45
2026-04-27,DRD,52.761246,153,1653879718.62
2026-04-27,DRH,1.042370,69,144523430.02
2026-04-27,DRS,69.735262,3,231678322.93
2026-04-27,DRT,1.095208,344,19221067.10
2026-04-27,DSC,62.247581,1,925005775.75
2026-04-27,DSD,66.990777,1668,5731151679.04
2026-04-27,DSH,2.012872,101,24655726.05
2026-04-27,DSP,13.567150,1091,139870190.25
2026-04-27,DSV,45.818167,48,1088412899.23
2026-04-27,DTH,1.222851,126,170506183.03
2026-04-27,DTL,3.881708,3763,163729481.84
2026-04-27,DTM,1.374310,3158,68046770.45
2026-04-27,DTO,44.910318,159,111896481.28
2026-04-27,DTP,1.834789,4,1662263528.96
2026-04-27,DTV,63.650633,4,3839798783.71
2026-04-27,DTZ,4.538009,6304,269672366.54
2026-04-27,DUC,0.658314,12,228014.45
2026-04-27,DUD,48.202452,264,325297765.93
2026-04-27,DUH,1.206392,79,5289736.33
2026-04-27,DUT,45.183412,258,834532188.90
2026-04-27,DUV,1.216403,216,71198015.70
2026-04-27,DVC,63.674331,1,52531323.35
2026-04-27,DVI,72.338581,2,182502933.48
2026-04-27,DVN,60.503772,1,289785115.56
2026-04-27,DVO,4.728552,1,30298607.65
2026-04-27,DVS,1.390608,314,268948374.38
2026-04-27,DVT,8.285867,10779,735557419.59
2026-04-27,DVU,7.651350,5,1377431324.19
2026-04-27,DVZ,61.791334,1,1298332067.67
2026-04-27,DXP,1.810331,1179,53728023.44
2026-04-27,DYJ,45.055435,156,1061843734.55
2026-04-27,DYN,4.303899,1674,57799609.73
2026-04-27,DYS,1.487886,13,17275532.69
2026-04-27,DZ2,1.411468,2,12203384123.44
2026-04-27,DZE,1.002727,3034,256806488.50
2026-04-27,DZM,80.760565,4844,19866484880.01
2026-04-27,DZP,56.255963,2,438121438.67
2026-04-27,DZS,1.404812,157,62274270.54
2026-04-27,EBD,0.224969,393,41913092.84
2026-04-27,EBI,53.026895,30,582812351.05
2026-04-27,EBS,45.479653,31,3311056790.39
2026-04-27,EC2,87.649011,2587,89967397.94
2026-04-27,ECA,1.705746,388,111537084.15
2026-04-27,ECB,47.324055,3233,903781987.09
2026-04-27,ECV,0.435541,2399,97309760.41
2026-04-27,EDD,1.049394,13,10579781.74
2026-04-27,EDP,1.027355,32,52298322.65
2026-04-27,EDT,1.996408,628,964510684.42
2026-04-27,EDU,3.281406,666,438751826.73
2026-04-27,EES,55.068407,1,460450468.95
2026-04-27,EGP,53.881956,50,246463716.92
2026-04-27,EHS,2.823554,3,666186374.08
2026-04-27,EIB,0.580266,450,281694893.68
2026-04-27,EID,1.840191,2198,119566277.74
2026-04-27,EIL,4.646792,1925,1394781264.06
2026-04-27,EJG,9.499933,1,649977868.75
2026-04-27,EKF,0.124908,5403,1853575893.03
2026-04-27,EKL,1.616792,1450,22978308189.39
2026-04-27,ELZ,13.676023,787,561694916.56
2026-04-27,EME,1.213796,26,41944461.31
2026-04-27,EML,1.178214,773,43350572.36
2026-04-27,ENA,1.049160,15,10879143.24
2026-04-27,ENJ,1.346052,739,39622356.95
2026-04-27,ENO,44.984030,10,45025415.71
2026-04-27,ENR,1.063449,35,12911450.44
2026-04-27,ENS,1.079349,13,11051348.19
2026-04-27,EPA,1.217547,88,434524350.46
2026-04-27,EPI,1.154284,185,272890536.42
2026-04-27,EPK,1.434672,2073,282371386.27
2026-04-27,EPO,57.527309,1,425126526.82
2026-04-27,EPP,1.302436,41,1743699960.06
2026-04-27,EPT,1.178977,54,907446560.58
2026-04-27,ESG,4.211160,83,117631596.00
2026-04-27,ESN,1.638255,12,63168853.32
2026-04-27,ESP,0.518801,358,62725690.73
2026-04-27,EUN,59.482315,3605,6401410851.62
2026-04-27,EUZ,58.910909,39829,137199159550.51
2026-04-27,EVM,1.081163,606,45863040.00
2026-04-27,EYT,2.794748,630,92927956.44
2026-04-27,EZM,42.091065,1,4209106.46
2026-04-27,FAK,1.386655,454,34446294.11
2026-04-27,FAL,1.260521,936,352232943.22
2026-04-27,FBC,2.270048,5902,194654811.16
2026-04-27,FBI,49.164733,5452,19892777262.68
2026-04-27,FBN,10.343871,15,16003881.86
2026-04-27,FBV,7.152215,2331,682025278.82
2026-04-27,FBZ,4.101764,380,186670794.03
2026-04-27,FCK,1.934147,880,345295090.32
2026-04-27,FCS,2.044355,177,1504762805.21
2026-04-27,FD1,1.811732,175,30332738.68
2026-04-27,FDE,44.936571,895,4171012566.54
2026-04-27,FDG,2.670466,1507,311354425.37
2026-04-27,FDO,57.191895,1,270938766.11
2026-04-27,FDV,5.213506,1,1303376543.46
2026-04-27,FDY,45.066074,890,3876585835.76
2026-04-27,FDZ,0.297436,12,225794482.41
2026-04-27,FFD,0.045186,249,131380559.47
2026-04-27,FFF,62.452359,1,1050594063.28
2026-04-27,FFH,7.900665,1962,1264073496.26
2026-04-27,FFO,58.013509,7,104531872.66
2026-04-27,FFP,7.343782,2833,2542255030.94
2026-04-27,FHI,1.506088,11,236051734.85
2026-04-27,FHP,2.998276,46,9859982594.82
2026-04-27,FHZ,62.381594,3,723034306.73
2026-04-27,FI3,730.956853,9871,1831398236.01
2026-04-27,FI5,656.335296,52011,92375852763.01
2026-04-27,FIB,0.511713,13659,6208033257.52
2026-04-27,FID,1.003297,1819,966550175.60
2026-04-27,FIL,0.328620,19064,12582864786.74
2026-04-27,FIT,0.216281,608,217106997.68
2026-04-27,FJB,6.434160,841,392583639.64
2026-04-27,FJC,55.531664,88,1262566905.09
2026-04-27,FJM,53.564017,1745,8660862984.71
2026-04-27,FJN,53.369255,1261,5477435914.16
2026-04-27,FJZ,61.671486,891,1718213061.42
2026-04-27,FKE,55.711283,12703,49339019112.66
2026-04-27,FKH,45.457282,2132,12473023550.25
2026-04-27,FKV,45.074532,488,2216765482.89
2026-04-27,FLS,57.551802,2072,3020208932.77
2026-04-27,FLY,1.611295,1618,118299630.29
2026-04-27,FMG,3.662491,12901,14322701447.67
2026-04-27,FMS,53.622834,1,628551953.04
2026-04-27,FMV,1.258406,24,138361258.70
2026-04-27,FNE,2.730970,1,1064641.30
2026-04-27,FNN,0.000000,1,0.00
2026-04-27,FNO,0.190034,8597,15671933924.27
2026-04-27,FNT,2.008587,2144,592040768.81
2026-04-27,FP4,1.266498,118,93677203.62
2026-04-27,FPE,70.865065,1435,318643632.96
2026-04-27,FPG,2.412342,2562,1314119805.87
2026-04-27,FPH,33.878828,4851,1521720873.57
2026-04-27,FPI,2.340784,171,112166997.64
2026-04-27,FPK,0.087605,1163,286389100.35
2026-04-27,FPR,11.155510,21,172726712.28
2026-04-27,FPZ,64.080114,19543,132728121012.57
2026-04-27,FR1,1.515847,21,577001678.02
2026-04-27,FRA,32.662938,2,533915636.99
2026-04-27,FRC,1.711675,405,90426236.00
2026-04-27,FRZ,15.526688,2,277937695.30
2026-04-27,FS1,1.742065,297,211841904.06
2026-04-27,FS2,2.059773,28,16198964.47
2026-04-27,FS3,1.945016,22,1653812487.93
2026-04-27,FS4,9.150320,21,4697563091.78
2026-04-27,FS5,2.518140,9,22140138.44
2026-04-27,FS6,1.586090,393,118346586.79
2026-04-27,FSF,6.106458,7272,11344652628.51
2026-04-27,FSG,3.732028,850,1040582136.41
2026-04-27,FSH,4.126981,471,335444048.47
2026-04-27,FSK,5.414324,2591,6555284219.80
2026-04-27,FSM,8.100189,21,1087033369.48
2026-04-27,FSP,37.186067,23,472411.80
2026-04-27,FSR,44.666874,2537,8756594789.46
2026-04-27,FSU,1.334038,7263,928209018.15
2026-04-27,FSV,52.627948,876,5332789941.40
2026-04-27,FTL,1.354805,217,360605807.88
2026-04-27,FTM,52.233466,14,1694656248.34
2026-04-27,FTY,44.902919,1253,7510911243.99
2026-04-27,FUA,5.378685,5054,339740771.75
2026-04-27,FUB,0.705268,2286,1417667750.27
2026-04-27,FUM,58.636438,2,421656501.57
2026-04-27,FUN,1.472379,11,18066947.04
2026-04-27,FUP,102.218904,2,448503023.80
2026-04-27,FVL,4.371979,54,1440491598.11
2026-04-27,FYA,0.054638,159,1817526076.28
2026-04-27,FYB,93.449056,9,191147708.75
2026-04-27,FYD,11.933886,5926,3774810253.24
2026-04-27,FYF,0.099865,11,35023355.31
2026-04-27,FYG,15.582229,2,89632812.49
2026-04-27,FYH,81.922656,26,960224871.86
2026-04-27,FYI,9.061453,196,40504387.34
2026-04-27,FYM,0.410003,15,321315773.25
2026-04-27,FYO,1.050692,1286,978560733.72
2026-04-27,FYT,0.325798,99141,3091585726.44
2026-04-27,FYZ,6.195073,2,268969502.23
2026-04-27,FZJ,5.231207,2359,1271541059.01
2026-04-27,FZP,6.036878,660,1059616338.56
2026-04-27,GA1,1.808410,1556,351705383.48
2026-04-27,GAC,70.939712,1,392131812.96
2026-04-27,GAE,0.459678,15197,1599051252.87
2026-04-27,GAF,1.729791,1797,220821322.76
2026-04-27,GAG,16.758121,227,787921250.47
2026-04-27,GAH,11.559975,3054,436384757.67
2026-04-27,GAJ,59.064637,1,468681911.87
2026-04-27,GAL,363.686438,57052,59986916759.45
2026-04-27,GAN,8.973296,11,24165624.41
2026-04-27,GAS,0.295559,2337,3328214178.22
2026-04-27,GAU,61.299993,5,1984913875.52
2026-04-27,GAV,57.445768,1,226393769.99
2026-04-27,GBC,0.278166,1634,293385904.45
2026-04-27,GBG,0.505685,3326,156364571.57
2026-04-27,GBH,4.203368,2749,2214898787.49
2026-04-27,GBJ,1.553983,2128,665632233.74
2026-04-27,GBL,0.769974,1752,3198267039.76
2026-04-27,GBN,6.084938,462,5666716648.45
2026-04-27,GBP,66.159667,2,3628564674.83
2026-04-27,GBV,11.530403,23133,2416724087.21
2026-04-27,GBZ,3.412135,3553,1587476131.83
2026-04-27,GCA,66.832728,2,774163392.85
2026-04-27,GCC,5.293186,2,1175406871.42
2026-04-27,GCD,3.025170,13,422079465.12
2026-04-27,GCI,59.999452,3,205551883.35
2026-04-27,GCZ,57.457452,1,11187827.80
2026-04-27,GDJ,57.035003,4,462064967.48
2026-04-27,GDP,61.891770,1,1438120257.53
2026-04-27,GEC,71.062588,3,398773680.57
2026-04-27,GEI,106.988821,11,3955160387.42
2026-04-27,GEZ,56.349527,1,373848454.94
2026-04-27,GFB,65.108968,4,397559071.74
2026-04-27,GFD,64.713268,2,115212785.28
2026-04-27,GFI,49.746042,3,1608664579.12
2026-04-27,GFL,10.679076,1,448232082.55
2026-04-27,GFN,73.629972,3,852151764.49
2026-04-27,GFY,64.329536,3,394915228.90
2026-04-27,GGA,62.519307,3,8150626495.98
2026-04-27,GGC,5.197169,5,182592117.89
2026-04-27,GGD,61.179210,2,5837863860.01
2026-04-27,GGK,14.002841,13323,2849212654.63
2026-04-27,GGM,7.478366,1,2559776986.36
2026-04-27,GGN,63.833903,4,444502663.11
2026-04-27,GGP,26.286128,1,182084.01
2026-04-27,GGR,63.221160,3,1508894497.68
2026-04-27,GHS,39.896167,14787,3297401230.60
2026-04-27,GID,1.669304,2291,55643317.30
2026-04-27,GIE,3.659935,5151,93804331.92
2026-04-27,GIH,2.478914,699,18886678.74
2026-04-27,GJA,61.321812,3,874654835.10
2026-04-27,GJB,10.111227,1066,77709177.10
2026-04-27,GJD,59.111863,3,384729502.75
2026-04-27,GJE,58.809592,2,136244946.79
2026-04-27,GJF,59.571448,2,226736617.46
